Teff log(g) a1 a2 a3 a4 I1
5500.0 5.5 1.31371 -1.89351 2.28825 -0.893 876154.0
5600.0 5.5 1.28338 -1.82969 2.22377 -0.87498 796712.0
5700.0 5.5 1.26822 -1.79436 2.18208 -0.86305 801616.0
5800.0 5.5 1.25674 -1.7694 2.15146 -0.85484 832485.0
5900.0 5.5 1.25134 -1.76948 2.15569 -0.85996 861319.0
6000.0 5.5 1.23588 -1.73601 2.11268 -0.84654 939813.0
6100.0 5.5 1.23605 -1.74023 2.11113 -0.84748 1026360.0
6200.0 5.5 1.17582 -1.54574 1.88658 -0.76919 1135590.0
6300.0 5.5 1.15193 -1.46398 1.77453 -0.72482 1239610.0
6400.0 5.5 1.15168 -1.46221 1.75986 -0.71923 1435210.0
6500.0 5.5 1.14936 -1.46169 1.7557 -0.71855 1580600.0
6600.0 5.5 1.15323 -1.47483 1.76056 -0.72025 1855060.0
6700.0 5.5 1.15573 -1.48618 1.76706 -0.72282 2104200.0
6800.0 5.5 1.1572 -1.49531 1.77192 -0.72478 2376270.0
6900.0 5.5 1.15999 -1.5068 1.77858 -0.72678 2640740.0
7000.0 5.5 1.16792 -1.53031 1.79812 -0.73403 2928810.0
7200.0 5.5 1.17796 -1.5642 1.8238 -0.74272 3408530.0
7400.0 5.5 1.18822 -1.59562 1.84522 -0.74918 3792760.0
7600.0 5.5 1.19819 -1.62678 1.86606 -0.75488 4126410.0
7800.0 5.5 1.21293 -1.66645 1.891 -0.76028 4442910.0
8000.0 5.5 1.25187 -1.7218 1.84665 -0.71363 4728410.0
8200.0 5.5 1.28318 -1.78789 1.88554 -0.71946 5008560.0
8400.0 5.5 1.32882 -1.89614 1.97478 -0.7435 5248110.0
8600.0 5.5 1.28328 -1.83009 1.90322 -0.70475 5483950.0
8800.0 5.5 1.2547 -1.74607 1.77925 -0.64996 5709170.0
9000.0 5.5 1.27164 -1.76909 1.76341 -0.63497 5892080.0
9200.0 5.5 1.29634 -1.81621 1.77542 -0.63104 5805540.0
9400.0 5.5 1.33186 -1.88955 1.81975 -0.63998 5714220.0
9600.0 5.5 1.35523 -1.93942 1.85074 -0.64721 5995640.0
9800.0 5.5 1.38959 -2.0261 1.92713 -0.67314 6203880.0
10000.0 5.5 1.43299 -2.12155 2.00747 -0.69863 6473910.0
10200.0 5.5 1.47742 -2.21513 2.0853 -0.72316 6681340.0
10400.0 5.5 1.52636 -2.31663 2.17126 -0.75075 6912150.0
10600.0 5.5 1.5626 -2.3884 2.22942 -0.76895 7272010.0
10800.0 5.5 1.59843 -2.45684 2.28384 -0.78577 7563890.0
11000.0 5.5 1.63876 -2.5332 2.34508 -0.80478 7664030.0
11200.0 5.5 1.65548 -2.55845 2.35881 -0.80766 8123630.0
11400.0 5.5 1.69085 -2.61079 2.39609 -0.81862 8429880.0
11600.0 5.5 1.72512 -2.68715 2.45874 -0.83782 7909540.0
11800.0 5.5 1.76457 -2.75009 2.50752 -0.85319 7946900.0
12000.0 5.5 1.77693 -2.77025 2.51845 -0.85547 8077240.0
2300.0 6.0 0.60107 -0.03764 0.7996 -0.43033 8968.59
2400.0 6.0 0.22827 1.08058 -0.37525 -0.01342 8933.64
2500.0 6.0 0.08395 1.63809 -1.00143 0.213 8029.61
2600.0 6.0 0.00487 1.64151 -0.83997 0.13522 5294.76
2700.0 6.0 0.10433 1.85193 -1.32831 0.35052 5675.75
2900.0 6.0 0.78451 0.72873 -0.65307 0.19101 97649.5
3100.0 6.0 1.6779 -1.29882 1.09549 -0.38297 21934800.0
3200.0 6.0 1.96688 -1.98485 1.68246 -0.57435 93454700.0
3300.0 6.0 2.16027 -2.47468 2.10978 -0.71552 208361000.0
3400.0 6.0 2.29747 -2.84869 2.44112 -0.82482 299268000.0
3500.0 6.0 2.36041 -3.03112 2.58808 -0.86967 342394000.0
3600.0 6.0 2.38166 -3.12558 2.65971 -0.88937 347746000.0
3700.0 6.0 2.34817 -3.09243 2.62065 -0.87337 323913000.0
3800.0 6.0 2.3068 -3.03442 2.55561 -0.84715 284570000.0
3900.0 6.0 2.23409 -2.91666 2.4498 -0.81014 247224000.0
4000.0 6.0 2.06968 -2.61443 2.18615 -0.72163 203868000.0
4100.0 6.0 1.92904 -2.33107 1.93139 -0.63324 167138000.0
4200.0 6.0 1.80251 -2.10498 1.75596 -0.57677 130476000.0
4300.0 6.0 1.66158 -1.85905 1.57711 -0.52044 95975000.0
4400.0 6.0 1.51552 -1.54578 1.31317 -0.42747 74106900.0
4500.0 6.0 1.37056 -1.33183 1.20046 -0.39741 47287200.0
4600.0 6.0 1.26203 -1.20181 1.17714 -0.40039 29687500.0
4700.0 6.0 1.11946 -0.97557 1.06405 -0.37652 18884100.0
4800.0 6.0 0.92823 -0.73441 0.99061 -0.38276 7638190.0
4900.0 6.0 1.04636 -1.13288 1.49946 -0.58985 6454490.0
5100.0 6.0 1.14046 -1.58289 2.07808 -0.82408 777473.0
5200.0 6.0 1.16797 -1.63961 2.12561 -0.84308 1162890.0
5300.0 6.0 1.13303 -1.55473 2.03682 -0.81647 2029150.0
5400.0 6.0 1.12156 -1.51958 1.99333 -0.80493 1914330.0
5500.0 6.0 1.10892 -1.48222 1.94662 -0.79156 1351450.0
5600.0 6.0 1.09501 -1.44338 1.89816 -0.77709 1216530.0
5700.0 6.0 1.08057 -1.40684 1.85363 -0.76402 1180140.0
5800.0 6.0 1.06012 -1.35847 1.79794 -0.74661 1193590.0
5900.0 6.0 1.03838 -1.31372 1.74967 -0.73232 1222070.0
6000.0 6.0 1.0268 -1.29469 1.73043 -0.72801 1283970.0
6100.0 6.0 0.92662 -0.98681 1.37598 -0.60073 1371590.0
6200.0 6.0 0.90851 -0.91791 1.27546 -0.56128 1488490.0
6300.0 6.0 0.89979 -0.88859 1.23052 -0.5446 1644900.0
6400.0 6.0 0.8977 -0.87892 1.20763 -0.53601 1839710.0
6500.0 6.0 0.90327 -0.90816 1.23504 -0.54715 2055440.0
6600.0 6.0 0.90089 -0.90359 1.22132 -0.54216 2331890.0
6700.0 6.0 0.90052 -0.90481 1.21459 -0.53968 2649730.0
6800.0 6.0 0.90171 -0.91149 1.2148 -0.53973 2985550.0
6900.0 6.0 0.90214 -0.91807 1.21626 -0.54035 3351840.0
7000.0 6.0 0.90476 -0.92964 1.22324 -0.5429 3727120.0
7200.0 6.0 0.9067 -0.94548 1.2313 -0.5459 4422000.0
7400.0 6.0 0.91076 -0.96657 1.24592 -0.55117 4962750.0
7600.0 6.0 0.91331 -0.98507 1.26083 -0.55715 5421790.0
7800.0 6.0 0.91949 -1.0104 1.28005 -0.56358 5843490.0
8000.0 6.0 0.92984 -1.04809 1.31187 -0.57403 6263860.0
8200.0 6.0 0.95402 -1.10767 1.35705 -0.58656 6683960.0
8400.0 6.0 0.99046 -1.20426 1.43937 -0.61097 7073790.0
8600.0 6.0 1.03537 -1.31818 1.53342 -0.63709 7399330.0
8800.0 6.0 1.08082 -1.43126 1.62058 -0.65794 7710360.0
9000.0 6.0 1.12369 -1.53284 1.68769 -0.66826 8037200.0
9200.0 6.0 1.07313 -1.41141 1.52314 -0.59168 8305490.0
9400.0 6.0 1.08237 -1.39407 1.42205 -0.52813 8289750.0
9600.0 6.0 1.12964 -1.51136 1.51441 -0.54997 8139250.0
9800.0 6.0 1.15378 -1.56074 1.53902 -0.55298 8387240.0
10000.0 6.0 1.18063 -1.61909 1.57803 -0.56223 8686780.0
10200.0 6.0 1.2084 -1.6818 1.62697 -0.57712 8981440.0
10400.0 6.0 1.23838 -1.75084 1.68637 -0.5974 9312260.0
10600.0 6.0 1.26736 -1.80987 1.73153 -0.61061 9633220.0
10800.0 6.0 1.29295 -1.8597 1.76848 -0.62126 10061000.0
11000.0 6.0 1.3125 -1.89364 1.78957 -0.62625 10503600.0
11200.0 6.0 1.33714 -1.92321 1.80359 -0.62863 10828500.0
11400.0 6.0 1.34932 -1.93863 1.80697 -0.62753 11249500.0
11600.0 6.0 1.36269 -1.95716 1.81407 -0.62796 11429900.0
11800.0 6.0 1.36449 -1.9531 1.80196 -0.62225 11972900.0
12000.0 6.0 1.37498 -1.96719 1.80545 -0.62144 11772600.0
