Teff log(g) a1 a2 a3 a4 I1
10400.0 5.0 2.83047 -4.70446 4.32914 -1.44826 19084400.0
10600.0 5.0 2.881 -4.79041 4.39848 -1.47049 20457900.0
10800.0 5.0 2.93512 -4.88325 4.47398 -1.49484 21593500.0
11000.0 5.0 2.93967 -4.87153 4.45314 -1.48671 23692500.0
11200.0 5.0 2.99904 -4.97529 4.53736 -1.51378 24064900.0
11400.0 5.0 3.05844 -5.07366 4.61182 -1.53625 23618900.0
11600.0 5.0 2.95107 -4.88026 4.43631 -1.47842 25553800.0
11800.0 5.0 2.99863 -4.97648 4.51863 -1.50599 27069100.0
12000.0 5.0 2.98872 -4.94663 4.47991 -1.49124 28658300.0
2300.0 5.5 -0.03949 1.1159 -0.23161 0.10585 25.0032
2400.0 5.5 0.02104 0.80295 -0.11218 0.26154 36.5433
2500.0 5.5 -0.10579 0.79702 0.13429 0.14413 66.1918
2600.0 5.5 0.07406 0.45672 0.63962 -0.16834 118.689
2700.0 5.5 0.26718 0.21789 0.86161 -0.32691 214.372
2900.0 5.5 0.55327 0.29626 0.41055 -0.21679 11705.5
3100.0 5.5 1.14991 -0.55777 0.8219 -0.32596 2487840.0
3200.0 5.5 1.43587 -1.09849 1.2158 -0.44839 15981700.0
3300.0 5.5 1.65734 -1.5548 1.57216 -0.56145 58079000.0
3400.0 5.5 1.75833 -1.77814 1.74264 -0.61451 127508000.0
3500.0 5.5 1.79351 -1.88414 1.82908 -0.64222 215675000.0
3600.0 5.5 1.74473 -1.81241 1.76036 -0.61709 312128000.0
3700.0 5.5 1.66421 -1.691 1.66275 -0.58445 417759000.0
3800.0 5.5 1.57073 -1.55348 1.56513 -0.55325 528728000.0
3900.0 5.5 1.49539 -1.47688 1.53707 -0.54593 650218000.0
4000.0 5.5 1.4396 -1.44803 1.562 -0.55523 774614000.0
4100.0 5.5 1.41696 -1.49158 1.65404 -0.58238 908759000.0
4200.0 5.5 1.40944 -1.65672 1.87407 -0.64859 1112740000.0
4300.0 5.5 1.35359 -1.57351 1.82623 -0.60514 1199030000.0
4400.0 5.5 1.37966 -1.74384 1.98397 -0.61298 1387020000.0
4500.0 5.5 1.32665 -1.7574 1.99376 -0.55287 1590050000.0
4600.0 5.5 1.37633 -1.98291 2.15401 -0.53142 1917760000.0
4700.0 5.5 1.39178 -2.10926 2.2266 -0.48244 2302380000.0
4800.0 5.5 1.43899 -2.29948 2.3644 -0.47573 3002620000.0
4900.0 5.5 1.422 -2.2779 2.34064 -0.44974 3779750000.0
5100.0 5.5 1.55299 -2.82507 3.12156 -0.80644 1462910000.0
5200.0 5.5 1.56164 -2.95502 3.37531 -0.93779 1897690000.0
