Teff log(g) a1 a2 a3 a4 I1
3700.0 5.0 3.05716 -4.77169 4.12753 -1.36524 124512000.0
3800.0 5.0 2.82469 -4.32715 3.74748 -1.23952 118797000.0
3900.0 5.0 2.6486 -3.99344 3.47525 -1.15042 113263000.0
4000.0 5.0 2.36737 -3.44678 3.01659 -0.99798 107379000.0
4100.0 5.0 2.08989 -2.90646 2.5718 -0.84989 102228000.0
4200.0 5.0 1.87864 -2.53025 2.29702 -0.76235 98048500.0
4300.0 5.0 1.6353 -2.06955 1.9476 -0.65088 95168100.0
4400.0 5.0 1.40849 -1.75933 1.79192 -0.61828 88749700.0
4500.0 5.0 1.42563 -1.93025 2.0728 -0.73729 84009100.0
4600.0 5.0 1.53603 -2.33964 2.56555 -0.92534 74889800.0
4700.0 5.0 1.58031 -2.43915 2.64044 -0.9436 61903700.0
4800.0 5.0 1.5418 -2.33638 2.52126 -0.89855 49858300.0
4900.0 5.0 1.54203 -2.3337 2.51535 -0.89989 39044500.0
5100.0 5.0 1.60641 -2.48147 2.63931 -0.9467 1762940.0
5200.0 5.0 1.59912 -2.46594 2.61899 -0.94161 2207180.0
5300.0 5.0 1.57652 -2.42285 2.57646 -0.92977 2318530.0
5400.0 5.0 1.52946 -2.33305 2.49132 -0.90291 1461210.0
5500.0 5.0 1.52229 -2.32109 2.47577 -0.8993 552584.0
5600.0 5.0 1.56342 -2.42279 2.59342 -0.95678 455990.0
5700.0 5.0 1.5521 -2.40363 2.57315 -0.95245 406857.0
5800.0 5.0 1.54382 -2.38863 2.55384 -0.94724 380890.0
5900.0 5.0 1.54151 -2.39048 2.55354 -0.94934 385344.0
6000.0 5.0 1.52981 -2.37217 2.53308 -0.94366 402260.0
6100.0 5.0 1.52592 -2.37491 2.53938 -0.9484 439040.0
6200.0 5.0 1.53247 -2.39834 2.55983 -0.95698 492984.0
6300.0 5.0 1.52153 -2.38994 2.54936 -0.9542 581561.0
6400.0 5.0 1.55767 -2.47281 2.62063 -0.97787 668155.0
6500.0 5.0 1.5551 -2.46717 2.60405 -0.96961 779268.0
6600.0 5.0 1.5678 -2.50363 2.63653 -0.98156 911148.0
6700.0 5.0 1.58784 -2.55634 2.68427 -0.99854 1054090.0
6800.0 5.0 1.59259 -2.56807 2.68697 -0.99784 1212980.0
6900.0 5.0 1.60744 -2.59499 2.69623 -0.99668 1358790.0
7000.0 5.0 1.63863 -2.66668 2.7575 -1.01719 1489090.0
7200.0 5.0 1.65686 -2.69584 2.7532 -1.00801 1714790.0
7400.0 5.0 1.66712 -2.70131 2.72141 -0.98769 1876330.0
7600.0 5.0 1.68869 -2.73089 2.70955 -0.97372 2019740.0
7800.0 5.0 1.65784 -2.61795 2.53704 -0.89623 2153730.0
8000.0 5.0 1.66495 -2.62452 2.51763 -0.88656 2280110.0
8200.0 5.0 1.54485 -2.34173 2.2061 -0.76865 2382820.0
8400.0 5.0 1.53026 -2.30103 2.13364 -0.73539 2458110.0
8600.0 5.0 1.58824 -2.42975 2.22769 -0.76091 2541960.0
8800.0 5.0 1.64467 -2.56053 2.32863 -0.79024 2607630.0
9000.0 5.0 1.68241 -2.65544 2.4011 -0.81055 2507370.0
9200.0 5.0 1.76432 -2.84344 2.56352 -0.86209 2504860.0
9400.0 5.0 1.7991 -2.93993 2.65019 -0.89014 2610720.0
9600.0 5.0 1.83249 -3.0171 2.71365 -0.9091 2699320.0
9800.0 5.0 1.87524 -3.11656 2.80261 -0.93808 2818630.0
10000.0 5.0 1.90476 -3.17861 2.85338 -0.95335 2885770.0
10200.0 5.0 1.95572 -3.28706 2.95005 -0.98513 2975680.0
10400.0 5.0 1.98378 -3.34397 2.99891 -1.00082 3133130.0
10600.0 5.0 2.01502 -3.40439 3.05007 -1.01716 3226600.0
10800.0 5.0 2.05086 -3.47261 3.10793 -1.03577 3280770.0
11000.0 5.0 2.068 -3.50232 3.1314 -1.04313 3469840.0
11200.0 5.0 2.10934 -3.57977 3.19611 -1.06374 3400910.0
11400.0 5.0 2.16577 -3.68701 3.28654 -1.09257 3223370.0
11600.0 5.0 2.04789 -3.46555 3.08766 -1.02613 3379010.0
11800.0 5.0 2.05693 -3.48401 3.10083 -1.02983 3461300.0
12000.0 5.0 2.07835 -3.53366 3.14543 -1.04481 3551260.0
2300.0 5.5 1.58053 -1.74372 2.0535 -0.80583 7463.81
2400.0 5.5 1.11044 -0.44292 0.72882 -0.34227 6943.88
2500.0 5.5 0.91742 0.23575 -0.0443 -0.06126 6355.04
2600.0 5.5 0.91819 0.28102 -0.13236 -0.01792 4798.69
2700.0 5.5 1.16963 -0.04235 -0.01414 -0.02993 4750.4
2900.0 5.5 2.3207 -2.48174 2.00267 -0.66552 50553.0
3100.0 5.5 2.98262 -4.17464 3.53167 -1.17169 14304900.0
3200.0 5.5 3.13016 -4.63238 3.9628 -1.31667 48228100.0
3300.0 5.5 3.23314 -4.98166 4.30075 -1.4318 90134000.0
3400.0 5.5 3.20272 -5.01022 4.34205 -1.44662 119162000.0
3500.0 5.5 3.13573 -4.93763 4.28567 -1.42784 134148000.0
3600.0 5.5 3.00493 -4.70687 4.08089 -1.35829 138837000.0
3700.0 5.5 2.81734 -4.34335 3.75311 -1.24681 137670000.0
3800.0 5.5 2.63499 -3.98415 3.43317 -1.13897 134151000.0
3900.0 5.5 2.42411 -3.56158 3.05909 -1.01325 129289000.0
4000.0 5.5 2.23384 -3.17678 2.72482 -0.90141 124762000.0
4100.0 5.5 2.05338 -2.81273 2.41662 -0.79845 119652000.0
4200.0 5.5 1.6918 -2.09019 1.79525 -0.59108 111980000.0
4300.0 5.5 1.71619 -2.15369 1.89609 -0.62668 110663000.0
4400.0 5.5 1.53934 -1.86891 1.71759 -0.57574 106193000.0
4500.0 5.5 1.37457 -1.57703 1.52546 -0.52015 100794000.0
4600.0 5.5 1.23607 -1.43165 1.51787 -0.5405 93817500.0
4700.0 5.5 1.23708 -1.57587 1.77817 -0.65587 84564700.0
4800.0 5.5 1.2398 -1.74653 2.05157 -0.77243 69809500.0
4900.0 5.5 1.3696 -2.04583 2.32234 -0.85919 61794400.0
5100.0 5.5 1.32201 -1.94177 2.18922 -0.80727 4022430.0
5200.0 5.5 1.3064 -1.90567 2.14886 -0.79519 4659130.0
5300.0 5.5 1.37072 -2.06266 2.3175 -0.8653 4788050.0
5400.0 5.5 1.33547 -1.97266 2.2244 -0.83955 2830860.0
