Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
11000.0	7.75	10486.50485	11297.64082	11131.39892	10932.67425	10678.46533
11000.0	8.00	10565.70520	11251.45963	11124.96942	10965.29668	10722.97901
11000.0	8.25	10640.13328	11206.91739	11113.11269	10991.11777	10761.30281
11000.0	8.50	10708.44292	11165.87218	11096.27183	11001.24437	10794.74565
11000.0	8.75	10771.87092	11127.15033	11076.92660	11015.58563	10820.58274
11000.0	9.00	10832.47104	11091.11846	11055.09932	11024.96406	10842.12197
11000.0	9.25	10890.62860	11058.33888	11029.05030	11021.05665	10858.96535
11000.0	9.50	10947.46796	11028.91459	11003.92589	11015.21699	10866.85402
11250.0	6.50	10161.09703	11716.64164	11176.09720	10730.91234	10437.73168
11250.0	6.75	10209.17782	11655.42705	11191.12519	10785.81584	10488.57761
11250.0	7.00	10299.10711	11606.86013	11228.22017	10873.39390	10571.60437
11250.0	7.25	10420.29554	11586.41233	11285.63075	10972.37389	10676.85906
11250.0	7.50	10544.34213	11569.68708	11334.04639	11066.44601	10776.49951
11250.0	7.75	10647.63897	11529.55112	11348.05863	11131.23519	10850.10535
11250.0	8.00	10737.74601	11484.63893	11349.81782	11167.95837	10907.34150
11250.0	8.25	10819.48291	11441.05948	11345.40706	11198.72519	10954.52369
11250.0	8.50	10893.62457	11400.29238	11334.40911	11223.56665	10997.02557
11250.0	8.75	10962.51149	11362.96524	11321.78778	11237.17716	11032.37021
11250.0	9.00	11027.80673	11327.78527	11302.56044	11259.20000	11060.90376
11250.0	9.25	11089.84143	11296.15481	11280.79682	11264.98103	11082.10594
11250.0	9.50	11149.57032	11266.48881	11257.44252	11272.01953	11099.45423
11500.0	6.50	10324.03831	11933.36401	11365.02785	10899.41774	10589.87887
11500.0	6.75	10353.31177	11880.28394	11374.81227	10937.63886	10625.67254
11500.0	7.00	10421.49947	11816.04457	11393.22375	11002.72829	10690.71249
11500.0	7.25	10532.39125	11773.78863	11439.67172	11098.61393	10788.60848
11500.0	7.50	10667.99066	11762.04768	11501.65074	11214.39560	10901.69198
11500.0	7.75	10797.08285	11744.61761	11547.93968	11293.97348	11004.03475
11500.0	8.00	10902.81913	11706.49070	11565.38786	11357.78727	11078.74485
11500.0	8.25	10993.92325	11665.15067	11573.43844	11405.38785	11138.08816
11500.0	8.50	11075.17251	11625.21195	11561.74478	11429.71661	11189.08015
11500.0	8.75	11149.88239	11588.78637	11559.22805	11466.20337	11231.30013
11500.0	9.00	11219.81663	11555.06421	11540.77414	11486.49266	11268.21474
11500.0	9.25	11285.86530	11524.99932	11523.00035	11498.22267	11297.26129
11500.0	9.50	11348.92647	11497.45673	11505.19098	11509.95709	11324.60271
11750.0	6.50	10495.43095	12132.77267	11544.49504	11063.82072	10746.55231
