Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
10750.0	7.00	10022.58282	11207.54205	10881.44081	10610.18390	10329.95548
10750.0	7.25	10134.18803	11164.12647	10893.61361	10661.82476	10393.19002
10750.0	7.50	10231.06482	11111.88302	10886.65356	10704.06171	10439.39509
10750.0	7.75	10319.30305	11061.44829	10891.64191	10731.56367	10479.58133
10750.0	8.00	10399.76551	11013.40492	10866.55145	10750.45471	10512.52999
10750.0	8.25	10474.54604	10968.64037	10856.25317	10764.28233	10539.69868
10750.0	8.50	10541.46981	10926.52932	10830.56180	10773.50055	10562.52941
10750.0	8.75	10603.60289	10887.32497	10809.61698	10773.51395	10584.77148
10750.0	9.00	10662.13838	10851.41196	10784.56538	10769.76820	10597.01441
10750.0	9.25	10718.52037	10819.66997	10759.50850	10767.60882	10608.89641
10750.0	9.50	10773.40887	10793.65370	10723.13857	10762.94174	10617.30197
11000.0	6.50	9914.58983	11501.09743	10955.28928	10577.78744	10293.60020
11000.0	6.75	10011.82607	11441.31567	10990.99641	10647.57586	10362.81991
11000.0	7.00	10138.78670	11409.23994	11036.75113	10747.58534	10454.19886
11000.0	7.25	10273.15521	11387.62149	11089.31391	10831.09106	10543.83800
11000.0	7.50	10387.70442	11346.24859	11111.27674	10897.58429	10610.82719
11000.0	7.75	10486.77387	11298.05129	11109.84606	10931.44340	10662.97894
11000.0	8.00	10575.64881	11251.65589	11105.67197	10965.29693	10702.56082
11000.0	8.25	10656.54226	11207.11357	11099.79632	10991.33780	10740.23514
11000.0	8.50	10729.27389	11166.21219	11075.72030	11000.28017	10773.26530
11000.0	8.75	10796.08929	11127.84520	11060.33899	11015.05392	10800.24303
11000.0	9.00	10858.78157	11092.36701	11042.37328	11024.86076	10823.12090
11000.0	9.25	10919.23028	11060.29140	11012.88952	11018.88483	10840.34616
11000.0	9.50	10976.82244	11031.76792	10991.47437	11014.44858	10851.76276
11250.0	6.50	10064.94596	11720.74558	11143.66024	10729.43523	10439.32538
11250.0	6.75	10138.34120	11658.56010	11159.45404	10784.18114	10485.20982
11250.0	7.00	10249.80807	11609.09933	11192.01828	10873.28913	10565.30895
11250.0	7.25	10390.58579	11587.90571	11256.27877	10970.39635	10666.17605
11250.0	7.50	10531.39815	11570.61849	11309.09189	11065.53263	10760.86175
11250.0	7.75	10647.67452	11530.07235	11319.72996	11129.79481	10830.38198
11250.0	8.00	10748.15459	11484.90535	11327.57131	11166.65477	10885.19567
