Teff log(g) y1 y2 y
8600.0 5.0 0.4815 0.0081 0.4896
8800.0 5.0 0.4554 0.0092 0.4646
9000.0 5.0 0.4459 0.0088 0.4547
9200.0 5.0 0.4473 0.0079 0.4552
9400.0 5.0 0.4399 0.0069 0.44680000000000003
9600.0 5.0 0.4274 0.0057 0.4331
9800.0 5.0 0.4222 0.0064 0.42860000000000004
10000.0 5.0 0.4188 0.0058 0.4246
10200.0 5.0 0.4158 0.0052 0.421
10400.0 5.0 0.4144 0.0044 0.4188
10600.0 5.0 0.4138 0.0036 0.4174
10800.0 5.0 0.4139 0.0027 0.41659999999999997
11000.0 5.0 0.4143 0.0018 0.4161
11200.0 5.0 0.4108 0.0009 0.4117
11400.0 5.0 0.3713 0.0007 0.372
11600.0 5.0 0.3765 -0.0009 0.3756
11800.0 5.0 0.4183 -0.0011 0.4172
12000.0 5.0 0.4173 -0.0019 0.4154
2300.0 5.5 1.2889 0.1218 1.4106999999999998
2400.0 5.5 1.0358 0.1167 1.1525
2500.0 5.5 1.0084 0.1298 1.1381999999999999
2600.0 5.5 1.4862 0.0425 1.5287
2700.0 5.5 1.8832 0.0143 1.8975
2900.0 5.5 1.8341 -0.0069 1.8272000000000002
3100.0 5.5 1.7389 -0.0018 1.7370999999999999
3200.0 5.5 1.6181 0.0022 1.6203
3300.0 5.5 1.5178 0.0032 1.5210000000000001
3400.0 5.5 1.4485 0.0042 1.4526999999999999
3500.0 5.5 1.4051 0.0041 1.4092
3600.0 5.5 1.3532 0.0048 1.3579999999999999
3700.0 5.5 1.3223 0.0047 1.327
3800.0 5.5 1.2946 0.0045 1.2991
3900.0 5.5 1.2672 0.0033 1.2705000000000002
4000.0 5.5 1.2512 0.0014 1.2526000000000002
4100.0 5.5 1.241 -0.0012 1.2398
4200.0 5.5 1.2575 -0.0032 1.2543
4300.0 5.5 1.2534 -0.0081 1.2453
4400.0 5.5 1.2493 -0.0085 1.2408000000000001
4500.0 5.5 1.2323 -0.0097 1.2226
4600.0 5.5 1.1862 -0.0073 1.1788999999999998
4700.0 5.5 1.1337 -0.002 1.1317
4800.0 5.5 1.055 0.0017 1.0567
4900.0 5.5 0.9653 0.005 0.9703
5100.0 5.5 0.934 0.0075 0.9415
5200.0 5.5 0.9114 0.007 0.9184
5300.0 5.5 0.8813 0.0066 0.8879
5400.0 5.5 0.8497 0.0063 0.856
5500.0 5.5 0.8497 0.006 0.8557
5600.0 5.5 0.8459 0.0067 0.8526
5700.0 5.5 0.8103 0.0065 0.8168
5800.0 5.5 0.7041 0.0062 0.7102999999999999
5900.0 5.5 0.7756 0.0059 0.7815
6000.0 5.5 0.8524 0.0002 0.8526
6100.0 5.5 0.7492 0.003 0.7522
6200.0 5.5 0.6422 0.0006 0.6428
6300.0 5.5 0.6873 -0.0028 0.6845
6400.0 5.5 0.7239 -0.0033 0.7206
6500.0 5.5 0.7035 -0.0046 0.6989
6600.0 5.5 0.7477 -0.005 0.7427
6700.0 5.5 0.6901 -0.0055 0.6846000000000001
6800.0 5.5 0.6577 -0.006 0.6517
6900.0 5.5 0.6795 -0.0065 0.673
7000.0 5.5 0.6902 -0.0069 0.6833
7200.0 5.5 0.6631 -0.0073 0.6558
7400.0 5.5 0.6517 -0.0075 0.6442
7600.0 5.5 0.6385 -0.0069 0.6315999999999999
7800.0 5.5 0.5707 -0.0058 0.5649
8000.0 5.5 0.5306 -0.0034 0.5272
8200.0 5.5 0.5634 -0.0007 0.5627
8400.0 5.5 0.6113 0.0017 0.613
8600.0 5.5 0.5725 0.0046 0.5771000000000001
8800.0 5.5 0.4796 0.0078 0.4874
9000.0 5.5 0.4459 0.0105 0.45640000000000003
9200.0 5.5 0.4201 0.0114 0.4315
9400.0 5.5 0.419 0.0071 0.4261
9600.0 5.5 0.4266 0.0079 0.4345
9800.0 5.5 0.4217 0.0067 0.4284
10000.0 5.5 0.4128 0.006 0.4188
10200.0 5.5 0.409 0.0057 0.41469999999999996
10400.0 5.5 0.405 0.0055 0.41050000000000003
10600.0 5.5 0.4027 0.005 0.4077
10800.0 5.5 0.4016 0.0043 0.40590000000000004
11000.0 5.5 0.4006 0.0036 0.4042
11200.0 5.5 0.4122 0.0041 0.4163
11400.0 5.5 0.401 0.0036 0.4046
11600.0 5.5 0.4 0.0051 0.4051
11800.0 5.5 0.4119 0.0042 0.41609999999999997
12000.0 5.5 0.3886 0.0033 0.3919
2300.0 6.0 1.4007 0.0747 1.4754
